fecha_hora,hora,p10,p50,p90,origen
2035-07-09 08:00:00,8,0.00,34.22,65.57,fundamental
2035-07-09 09:00:00,9,-0.79,1.57,20.85,fundamental
2035-07-09 10:00:00,10,-1.86,0.00,2.96,fundamental
2035-07-09 11:00:00,11,-1.13,0.00,1.36,fundamental
2035-07-09 12:00:00,12,-2.10,0.00,1.21,fundamental
2035-07-09 13:00:00,13,-2.10,-0.01,0.97,fundamental
2035-07-09 14:00:00,14,-2.00,0.00,1.22,fundamental
2035-07-09 15:00:00,15,-2.08,0.00,1.56,fundamental
2035-07-09 16:00:00,16,-1.05,0.00,6.99,fundamental
2035-07-09 17:00:00,17,-0.32,15.93,48.33,fundamental
2035-07-09 18:00:00,18,13.59,59.40,101.00,fundamental
2035-07-09 19:00:00,19,27.42,106.49,175.75,fundamental
2035-07-09 20:00:00,20,40.83,129.30,216.85,fundamental
2035-07-09 21:00:00,21,41.68,137.16,240.48,fundamental
2035-07-09 22:00:00,22,34.73,138.34,248.96,fundamental
2035-07-09 23:00:00,23,29.43,134.65,250.09,fundamental
2035-07-10 00:00:00,0,26.78,128.44,234.58,fundamental
2035-07-10 01:00:00,1,27.26,120.40,213.92,fundamental
2035-07-10 02:00:00,2,34.64,112.26,207.63,fundamental
2035-07-10 03:00:00,3,26.53,113.73,220.40,fundamental
2035-07-10 04:00:00,4,24.40,112.46,219.40,fundamental
2035-07-10 05:00:00,5,28.64,110.78,205.10,fundamental
2035-07-10 06:00:00,6,33.07,109.94,182.97,fundamental
2035-07-10 07:00:00,7,27.43,80.68,134.33,fundamental
2035-07-10 08:00:00,8,4.27,41.70,76.02,fundamental
2035-07-10 09:00:00,9,-0.51,3.85,19.31,fundamental
2035-07-10 10:00:00,10,-1.16,0.00,2.64,fundamental
2035-07-10 11:00:00,11,-2.54,0.00,1.33,fundamental
2035-07-10 12:00:00,12,-1.03,0.00,1.03,fundamental
2035-07-10 13:00:00,13,-1.72,0.00,0.78,fundamental
2035-07-10 14:00:00,14,-1.54,0.00,1.20,fundamental
2035-07-10 15:00:00,15,-1.54,0.00,1.58,fundamental
2035-07-10 16:00:00,16,-0.76,0.40,4.18,fundamental
2035-07-10 17:00:00,17,-0.01,11.98,41.55,fundamental
2035-07-10 18:00:00,18,7.29,56.20,102.30,fundamental
2035-07-10 19:00:00,19,28.49,106.29,178.48,fundamental
2035-07-10 20:00:00,20,33.87,132.09,210.77,fundamental
2035-07-10 21:00:00,21,38.00,136.09,221.65,fundamental
2035-07-10 22:00:00,22,30.00,134.84,226.98,fundamental
2035-07-10 23:00:00,23,29.37,132.17,213.02,fundamental
2035-07-11 00:00:00,0,37.84,124.34,218.83,fundamental
2035-07-11 01:00:00,1,41.79,122.05,245.08,fundamental
2035-07-11 02:00:00,2,30.55,116.41,209.46,fundamental
2035-07-11 03:00:00,3,24.97,117.01,210.11,fundamental
2035-07-11 04:00:00,4,27.91,115.73,215.17,fundamental
2035-07-11 05:00:00,5,31.18,111.10,200.92,fundamental
2035-07-11 06:00:00,6,25.00,108.30,187.24,fundamental
2035-07-11 07:00:00,7,13.28,79.41,144.69,fundamental
2035-07-11 08:00:00,8,4.44,39.89,72.59,fundamental
2035-07-11 09:00:00,9,-0.60,2.47,14.05,fundamental
2035-07-11 10:00:00,10,-1.87,0.00,2.39,fundamental
2035-07-11 11:00:00,11,-2.00,0.00,1.58,fundamental
2035-07-11 12:00:00,12,-2.03,0.00,1.05,fundamental
2035-07-11 13:00:00,13,-1.21,0.00,1.27,fundamental
2035-07-11 14:00:00,14,-1.54,0.00,1.15,fundamental
2035-07-11 15:00:00,15,-1.83,0.00,1.61,fundamental
2035-07-11 16:00:00,16,-1.26,0.00,3.47,fundamental
2035-07-11 17:00:00,17,-0.34,8.70,30.29,fundamental
2035-07-11 18:00:00,18,5.84,47.41,80.90,fundamental
2035-07-11 19:00:00,19,26.17,94.98,159.63,fundamental
2035-07-11 20:00:00,20,38.34,125.38,210.89,fundamental
2035-07-11 21:00:00,21,37.27,135.53,230.40,fundamental
2035-07-11 22:00:00,22,39.09,131.10,204.58,fundamental
2035-07-11 23:00:00,23,24.87,125.77,210.61,fundamental
2035-07-12 00:00:00,0,24.44,116.58,208.33,fundamental
2035-07-12 01:00:00,1,28.53,111.89,193.95,fundamental
2035-07-12 02:00:00,2,32.37,101.26,190.02,fundamental
2035-07-12 03:00:00,3,30.65,107.17,182.57,fundamental
2035-07-12 04:00:00,4,31.18,103.03,180.67,fundamental
2035-07-12 05:00:00,5,20.99,103.30,166.13,fundamental
2035-07-12 06:00:00,6,27.27,95.34,168.94,fundamental
2035-07-12 07:00:00,7,8.51,67.29,120.58,fundamental
2035-07-12 08:00:00,8,0.00,29.61,58.66,fundamental
2035-07-12 09:00:00,9,-0.60,3.23,21.29,fundamental
2035-07-12 10:00:00,10,-1.93,0.00,2.77,fundamental
2035-07-12 11:00:00,11,-1.00,0.00,1.44,fundamental
2035-07-12 12:00:00,12,-0.95,0.00,1.38,fundamental
2035-07-12 13:00:00,13,-2.31,-0.01,1.00,fundamental
2035-07-12 14:00:00,14,-1.22,0.00,1.18,fundamental
2035-07-12 15:00:00,15,-2.01,0.00,1.80,fundamental
2035-07-12 16:00:00,16,-1.59,0.00,4.67,fundamental
2035-07-12 17:00:00,17,-0.12,14.13,35.25,fundamental
2035-07-12 18:00:00,18,2.22,53.02,90.45,fundamental
2035-07-12 19:00:00,19,11.10,101.61,163.71,fundamental
2035-07-12 20:00:00,20,18.35,124.70,188.46,fundamental
2035-07-12 21:00:00,21,19.40,131.95,216.77,fundamental
2035-07-12 22:00:00,22,16.75,127.48,218.93,fundamental
2035-07-12 23:00:00,23,21.83,122.12,198.21,fundamental
2035-07-13 00:00:00,0,12.60,106.06,180.98,fundamental
2035-07-13 01:00:00,1,10.60,103.52,169.26,fundamental
2035-07-13 02:00:00,2,11.15,96.83,171.29,fundamental
2035-07-13 03:00:00,3,11.16,91.98,167.26,fundamental
2035-07-13 04:00:00,4,11.14,89.18,152.46,fundamental
2035-07-13 05:00:00,5,11.33,92.21,163.29,fundamental
2035-07-13 06:00:00,6,11.16,93.32,156.26,fundamental
2035-07-13 07:00:00,7,8.14,69.35,115.98,fundamental
2035-07-13 08:00:00,8,0.00,31.27,60.10,fundamental
2035-07-13 09:00:00,9,-0.06,2.21,16.47,fundamental
2035-07-13 10:00:00,10,-2.10,0.00,2.15,fundamental
2035-07-13 11:00:00,11,-1.87,0.00,1.38,fundamental
2035-07-13 12:00:00,12,-1.21,0.00,1.10,fundamental
2035-07-13 13:00:00,13,-2.10,0.00,0.93,fundamental
2035-07-13 14:00:00,14,-2.10,0.00,1.04,fundamental
2035-07-13 15:00:00,15,-1.28,0.00,1.53,fundamental
2035-07-13 16:00:00,16,-0.88,0.00,3.99,fundamental
2035-07-13 17:00:00,17,-0.01,22.03,39.89,fundamental
2035-07-13 18:00:00,18,12.29,57.83,91.40,fundamental
2035-07-13 19:00:00,19,28.41,108.08,161.01,fundamental
2035-07-13 20:00:00,20,23.37,127.67,198.58,fundamental
2035-07-13 21:00:00,21,46.43,136.24,218.64,fundamental
2035-07-13 22:00:00,22,36.16,136.96,216.00,fundamental
2035-07-13 23:00:00,23,40.91,133.47,216.56,fundamental
2035-07-14 00:00:00,0,43.37,121.09,212.86,fundamental
2035-07-14 01:00:00,1,42.59,110.03,183.49,fundamental
2035-07-14 02:00:00,2,32.00,108.98,191.93,fundamental
2035-07-14 03:00:00,3,21.01,110.56,186.71,fundamental
2035-07-14 04:00:00,4,21.35,107.46,189.22,fundamental
2035-07-14 05:00:00,5,20.55,102.07,185.11,fundamental
2035-07-14 06:00:00,6,12.95,85.71,154.87,fundamental
2035-07-14 07:00:00,7,10.21,50.88,94.34,fundamental
2035-07-14 08:00:00,8,-0.82,11.98,28.09,fundamental
2035-07-14 09:00:00,9,-2.00,0.00,3.18,fundamental
2035-07-14 10:00:00,10,-1.57,0.00,1.75,fundamental
2035-07-14 11:00:00,11,-1.13,0.00,1.01,fundamental
2035-07-14 12:00:00,12,-1.94,-0.01,1.03,fundamental
2035-07-14 13:00:00,13,-2.10,-0.01,0.87,fundamental
2035-07-14 14:00:00,14,-2.04,-0.01,0.74,fundamental
2035-07-14 15:00:00,15,-2.00,0.00,1.11,fundamental
2035-07-14 16:00:00,16,-1.15,0.00,1.81,fundamental
2035-07-14 17:00:00,17,-1.43,0.00,8.71,fundamental
2035-07-14 18:00:00,18,0.00,32.51,58.19,fundamental
2035-07-14 19:00:00,19,17.27,71.79,125.02,fundamental
2035-07-14 20:00:00,20,29.30,107.31,191.04,fundamental
2035-07-14 21:00:00,21,35.72,121.78,215.62,fundamental
2035-07-14 22:00:00,22,26.84,124.48,199.20,fundamental
2035-07-14 23:00:00,23,15.98,114.48,199.16,fundamental
2035-07-15 00:00:00,0,22.22,116.52,186.29,fundamental
2035-07-15 01:00:00,1,21.13,105.62,186.68,fundamental
2035-07-15 02:00:00,2,25.78,99.51,173.27,fundamental
2035-07-15 03:00:00,3,30.25,102.97,179.03,fundamental
2035-07-15 04:00:00,4,25.43,99.53,186.92,fundamental
2035-07-15 05:00:00,5,24.39,96.52,172.98,fundamental
2035-07-15 06:00:00,6,21.71,72.91,133.99,fundamental
2035-07-15 07:00:00,7,0.00,40.22,73.66,fundamental
2035-07-15 08:00:00,8,-0.73,2.22,19.91,fundamental
2035-07-15 09:00:00,9,-1.89,0.00,2.28,fundamental
2035-07-15 10:00:00,10,-2.08,0.00,1.42,fundamental
2035-07-15 11:00:00,11,-1.13,0.00,0.71,fundamental
2035-07-15 12:00:00,12,-2.10,0.00,0.89,fundamental
2035-07-15 13:00:00,13,-1.93,-0.00,0.72,fundamental
2035-07-15 14:00:00,14,-1.53,0.00,0.99,fundamental
2035-07-15 15:00:00,15,-1.20,-0.01,1.06,fundamental
2035-07-15 16:00:00,16,-2.10,0.00,1.62,fundamental
2035-07-15 17:00:00,17,-0.77,0.00,7.05,fundamental
2035-07-15 18:00:00,18,-0.01,19.33,56.17,fundamental
2035-07-15 19:00:00,19,11.97,66.41,115.39,fundamental
2035-07-15 20:00:00,20,22.38,104.73,171.43,fundamental
2035-07-15 21:00:00,21,23.69,121.93,189.71,fundamental
2035-07-15 22:00:00,22,22.21,121.67,186.85,fundamental
2035-07-15 23:00:00,23,27.74,115.50,183.66,fundamental
2035-07-16 00:00:00,0,35.01,119.84,227.62,fundamental
2035-07-16 01:00:00,1,31.82,114.18,203.48,fundamental
2035-07-16 02:00:00,2,29.15,112.76,211.09,fundamental
2035-07-16 03:00:00,3,36.50,112.87,199.71,fundamental
2035-07-16 04:00:00,4,37.88,112.86,221.04,fundamental
2035-07-16 05:00:00,5,48.54,114.12,214.23,fundamental
2035-07-16 06:00:00,6,35.76,115.39,209.65,fundamental
2035-07-16 07:00:00,7,19.65,86.21,178.88,fundamental
2035-07-16 08:00:00,8,4.95,46.36,86.05,fundamental
2035-07-16 09:00:00,9,-0.12,5.23,17.05,fundamental
2035-07-16 10:00:00,10,-1.54,0.00,2.50,fundamental
2035-07-16 11:00:00,11,-1.03,0.00,1.72,fundamental
2035-07-16 12:00:00,12,-1.32,0.00,1.22,fundamental
2035-07-16 13:00:00,13,-2.10,-0.01,1.07,fundamental
2035-07-16 14:00:00,14,-1.56,0.00,1.31,fundamental
2035-07-16 15:00:00,15,-0.79,0.00,1.65,fundamental
2035-07-16 16:00:00,16,-0.79,0.32,3.83,fundamental
2035-07-16 17:00:00,17,-0.10,16.34,34.67,fundamental
2035-07-16 18:00:00,18,10.87,57.92,102.55,fundamental
2035-07-16 19:00:00,19,36.63,109.02,178.50,fundamental
2035-07-16 20:00:00,20,34.48,129.69,216.68,fundamental
2035-07-16 21:00:00,21,36.73,139.79,225.03,fundamental
2035-07-16 22:00:00,22,28.13,138.57,221.47,fundamental
2035-07-16 23:00:00,23,28.25,131.35,226.34,fundamental
2035-07-17 00:00:00,0,23.11,124.77,220.15,fundamental
2035-07-17 01:00:00,1,26.01,116.80,199.28,fundamental
2035-07-17 02:00:00,2,32.56,113.59,193.81,fundamental
2035-07-17 03:00:00,3,38.70,113.65,183.59,fundamental
2035-07-17 04:00:00,4,42.30,110.99,188.79,fundamental
2035-07-17 05:00:00,5,38.19,117.88,214.60,fundamental
2035-07-17 06:00:00,6,25.58,111.71,192.49,fundamental
2035-07-17 07:00:00,7,10.85,83.15,146.42,fundamental
2035-07-17 08:00:00,8,4.31,42.89,81.71,fundamental
2035-07-17 09:00:00,9,-1.11,2.65,11.79,fundamental
2035-07-17 10:00:00,10,-1.43,0.00,2.18,fundamental
2035-07-17 11:00:00,11,-2.11,0.00,1.37,fundamental
2035-07-17 12:00:00,12,-1.28,0.00,0.94,fundamental
2035-07-17 13:00:00,13,-2.10,0.00,0.89,fundamental
2035-07-17 14:00:00,14,-2.21,0.00,1.29,fundamental
2035-07-17 15:00:00,15,-2.10,0.00,1.68,fundamental
2035-07-17 16:00:00,16,-1.24,0.00,2.98,fundamental
2035-07-17 17:00:00,17,-0.01,13.28,31.44,fundamental
2035-07-17 18:00:00,18,7.29,55.23,93.51,fundamental
2035-07-17 19:00:00,19,21.29,107.10,173.13,fundamental
2035-07-17 20:00:00,20,26.63,129.94,220.38,fundamental
2035-07-17 21:00:00,21,32.80,135.25,232.64,fundamental
2035-07-17 22:00:00,22,26.89,135.15,222.07,fundamental
2035-07-17 23:00:00,23,28.71,132.45,229.72,fundamental
2035-07-18 00:00:00,0,43.76,125.49,232.86,fundamental
2035-07-18 01:00:00,1,35.55,116.04,230.95,fundamental
2035-07-18 02:00:00,2,21.89,112.60,202.08,fundamental
2035-07-18 03:00:00,3,23.25,111.50,198.48,fundamental
2035-07-18 04:00:00,4,19.29,109.97,189.07,fundamental
2035-07-18 05:00:00,5,28.59,113.35,185.56,fundamental
2035-07-18 06:00:00,6,31.64,112.51,178.13,fundamental
2035-07-18 07:00:00,7,21.67,83.82,131.87,fundamental
2035-07-18 08:00:00,8,0.00,41.72,62.87,fundamental
2035-07-18 09:00:00,9,-0.67,4.43,12.97,fundamental
2035-07-18 10:00:00,10,-1.10,0.00,1.87,fundamental
2035-07-18 11:00:00,11,-2.56,0.00,1.28,fundamental
2035-07-18 12:00:00,12,-1.22,0.00,1.04,fundamental
2035-07-18 13:00:00,13,-2.55,0.00,1.00,fundamental
2035-07-18 14:00:00,14,-2.11,0.00,0.95,fundamental
2035-07-18 15:00:00,15,-2.08,0.00,1.54,fundamental
2035-07-18 16:00:00,16,-1.53,0.00,4.31,fundamental
2035-07-18 17:00:00,17,-0.30,9.06,40.34,fundamental
2035-07-18 18:00:00,18,6.09,49.60,96.61,fundamental
2035-07-18 19:00:00,19,22.57,95.67,166.78,fundamental
2035-07-18 20:00:00,20,22.94,121.86,220.43,fundamental
2035-07-18 21:00:00,21,31.86,129.94,214.64,fundamental
2035-07-18 22:00:00,22,37.13,127.78,219.36,fundamental
2035-07-18 23:00:00,23,28.99,123.48,210.61,fundamental
2035-07-19 00:00:00,0,21.27,120.18,208.00,fundamental
2035-07-19 01:00:00,1,20.04,111.51,171.58,fundamental
2035-07-19 02:00:00,2,20.06,105.35,158.17,fundamental
2035-07-19 03:00:00,3,14.75,108.20,156.41,fundamental
2035-07-19 04:00:00,4,20.95,104.42,161.08,fundamental
2035-07-19 05:00:00,5,28.49,107.86,166.07,fundamental
2035-07-19 06:00:00,6,21.86,105.95,164.89,fundamental
2035-07-19 07:00:00,7,10.30,77.99,128.03,fundamental
2035-07-19 08:00:00,8,4.27,38.64,65.18,fundamental
2035-07-19 09:00:00,9,-0.91,3.72,16.65,fundamental
2035-07-19 10:00:00,10,-1.59,0.00,2.63,fundamental
2035-07-19 11:00:00,11,-0.79,0.00,1.70,fundamental
2035-07-19 12:00:00,12,-1.87,0.00,1.21,fundamental
2035-07-19 13:00:00,13,-1.57,0.00,1.12,fundamental
2035-07-19 14:00:00,14,-2.01,0.00,1.22,fundamental
2035-07-19 15:00:00,15,-1.25,0.00,1.53,fundamental
2035-07-19 16:00:00,16,-1.37,0.00,4.64,fundamental
2035-07-19 17:00:00,17,-0.05,17.52,47.27,fundamental
2035-07-19 18:00:00,18,10.39,60.49,112.41,fundamental
2035-07-19 19:00:00,19,31.88,109.87,174.44,fundamental
2035-07-19 20:00:00,20,24.01,129.64,200.38,fundamental
2035-07-19 21:00:00,21,37.70,132.60,216.40,fundamental
2035-07-19 22:00:00,22,33.90,134.58,220.87,fundamental
2035-07-19 23:00:00,23,25.27,129.67,213.58,fundamental
2035-07-20 00:00:00,0,25.03,123.15,202.56,fundamental
2035-07-20 01:00:00,1,13.22,114.29,190.08,fundamental
2035-07-20 02:00:00,2,12.02,105.07,182.84,fundamental
2035-07-20 03:00:00,3,23.49,102.29,173.51,fundamental
2035-07-20 04:00:00,4,32.76,104.52,179.83,fundamental
2035-07-20 05:00:00,5,32.95,108.75,175.64,fundamental
2035-07-20 06:00:00,6,28.07,106.85,170.99,fundamental
2035-07-20 07:00:00,7,22.86,79.85,121.94,fundamental
2035-07-20 08:00:00,8,0.00,37.38,62.87,fundamental
2035-07-20 09:00:00,9,-0.24,3.35,13.85,fundamental
2035-07-20 10:00:00,10,-1.09,0.00,2.01,fundamental
2035-07-20 11:00:00,11,-2.00,0.00,1.30,fundamental
2035-07-20 12:00:00,12,-2.08,0.00,0.99,fundamental
2035-07-20 13:00:00,13,-1.58,-0.01,1.00,fundamental
2035-07-20 14:00:00,14,-3.05,0.00,1.09,fundamental
2035-07-20 15:00:00,15,-2.10,0.00,1.45,fundamental
2035-07-20 16:00:00,16,-1.00,0.00,3.48,fundamental
2035-07-20 17:00:00,17,-0.05,4.74,29.66,fundamental
2035-07-20 18:00:00,18,2.76,41.45,82.26,fundamental
2035-07-20 19:00:00,19,18.06,81.78,143.35,fundamental
2035-07-20 20:00:00,20,30.92,112.50,189.77,fundamental
2035-07-20 21:00:00,21,23.26,122.83,199.04,fundamental
2035-07-20 22:00:00,22,19.22,117.44,192.09,fundamental
2035-07-20 23:00:00,23,13.87,112.12,188.21,fundamental
2035-07-21 00:00:00,0,14.25,95.13,173.68,fundamental
2035-07-21 01:00:00,1,17.03,81.02,178.48,fundamental
2035-07-21 02:00:00,2,17.93,79.00,174.14,fundamental
2035-07-21 03:00:00,3,16.36,81.04,154.74,fundamental
2035-07-21 04:00:00,4,14.25,81.40,143.90,fundamental
2035-07-21 05:00:00,5,10.77,81.08,136.27,fundamental
2035-07-21 06:00:00,6,11.76,63.35,136.97,fundamental
2035-07-21 07:00:00,7,2.56,31.33,61.03,fundamental
2035-07-21 08:00:00,8,-0.59,1.53,15.99,fundamental
2035-07-21 09:00:00,9,-0.83,0.00,1.93,fundamental
2035-07-21 10:00:00,10,-2.02,0.00,1.21,fundamental
2035-07-21 11:00:00,11,-2.00,-0.01,0.85,fundamental
2035-07-21 12:00:00,12,-2.23,0.00,0.85,fundamental
2035-07-21 13:00:00,13,-1.21,0.00,0.89,fundamental
2035-07-21 14:00:00,14,-3.08,0.00,0.88,fundamental
2035-07-21 15:00:00,15,-1.87,-0.01,0.21,fundamental
2035-07-21 16:00:00,16,-1.04,0.00,1.54,fundamental
2035-07-21 17:00:00,17,-0.85,0.00,3.98,fundamental
2035-07-21 18:00:00,18,0.00,19.11,44.01,fundamental
2035-07-21 19:00:00,19,9.09,60.92,111.85,fundamental
2035-07-21 20:00:00,20,20.81,103.15,177.92,fundamental
2035-07-21 21:00:00,21,26.63,115.01,208.35,fundamental
2035-07-21 22:00:00,22,27.22,116.65,221.02,fundamental
2035-07-21 23:00:00,23,28.97,114.75,213.97,fundamental
2035-07-22 00:00:00,0,40.07,114.81,213.87,fundamental
2035-07-22 01:00:00,1,28.89,110.83,192.22,fundamental
2035-07-22 02:00:00,2,34.22,104.74,183.60,fundamental
2035-07-22 03:00:00,3,31.25,108.90,184.28,fundamental
2035-07-22 04:00:00,4,37.63,103.09,181.80,fundamental
2035-07-22 05:00:00,5,32.23,101.00,179.98,fundamental
2035-07-22 06:00:00,6,27.20,86.33,146.57,fundamental
2035-07-22 07:00:00,7,7.54,47.89,82.43,fundamental
2035-07-22 08:00:00,8,-0.01,9.45,26.59,fundamental
2035-07-22 09:00:00,9,-0.89,0.00,2.96,fundamental
2035-07-22 10:00:00,10,-2.08,0.00,1.70,fundamental
2035-07-22 11:00:00,11,-2.02,0.00,0.83,fundamental
2035-07-22 12:00:00,12,-2.00,-0.01,0.95,fundamental
2035-07-22 13:00:00,13,-1.99,-0.01,0.46,fundamental
2035-07-22 14:00:00,14,-2.08,0.00,0.97,fundamental
2035-07-22 15:00:00,15,-2.20,0.00,0.98,fundamental
2035-07-22 16:00:00,16,-2.01,0.00,1.59,fundamental
2035-07-22 17:00:00,17,-1.01,1.61,6.80,fundamental
2035-07-22 18:00:00,18,-0.01,27.25,56.93,fundamental
2035-07-22 19:00:00,19,15.56,67.04,121.62,fundamental
2035-07-22 20:00:00,20,27.78,108.50,182.02,fundamental
2035-07-22 21:00:00,21,34.85,123.72,202.18,fundamental
2035-07-22 22:00:00,22,35.53,126.07,227.13,fundamental
2035-07-22 23:00:00,23,41.93,122.92,221.50,fundamental
2035-07-23 00:00:00,0,40.45,129.32,251.41,fundamental
2035-07-23 01:00:00,1,37.69,123.40,234.79,fundamental
2035-07-23 02:00:00,2,30.84,116.60,261.52,fundamental
2035-07-23 03:00:00,3,20.20,113.74,208.58,fundamental
2035-07-23 04:00:00,4,19.99,112.90,190.67,fundamental
2035-07-23 05:00:00,5,30.47,118.07,207.16,fundamental
2035-07-23 06:00:00,6,39.61,114.54,198.93,fundamental
2035-07-23 07:00:00,7,33.20,91.93,151.18,fundamental
2035-07-23 08:00:00,8,6.83,45.41,74.28,fundamental
2035-07-23 09:00:00,9,-0.07,6.35,18.82,fundamental
2035-07-23 10:00:00,10,-2.10,0.00,2.56,fundamental
2035-07-23 11:00:00,11,-1.22,0.00,1.35,fundamental
2035-07-23 12:00:00,12,-1.50,0.00,1.07,fundamental
2035-07-23 13:00:00,13,-2.11,0.00,1.04,fundamental
2035-07-23 14:00:00,14,-2.00,0.00,1.16,fundamental
2035-07-23 15:00:00,15,-2.01,0.00,1.38,fundamental
2035-07-23 16:00:00,16,-1.16,0.00,3.47,fundamental
2035-07-23 17:00:00,17,-0.46,7.76,29.32,fundamental
2035-07-23 18:00:00,18,5.54,51.43,99.69,fundamental
2035-07-23 19:00:00,19,17.07,99.10,176.30,fundamental
2035-07-23 20:00:00,20,25.66,118.69,217.51,fundamental
2035-07-23 21:00:00,21,25.93,126.33,235.12,fundamental
2035-07-23 22:00:00,22,29.27,127.17,233.00,fundamental
2035-07-23 23:00:00,23,36.78,124.53,227.04,fundamental
2035-07-24 00:00:00,0,32.32,119.04,240.53,fundamental
2035-07-24 01:00:00,1,18.73,110.19,211.35,fundamental
2035-07-24 02:00:00,2,22.36,109.08,186.94,fundamental
2035-07-24 03:00:00,3,29.09,107.32,196.77,fundamental
2035-07-24 04:00:00,4,19.98,103.58,183.83,fundamental
2035-07-24 05:00:00,5,31.52,100.44,183.22,fundamental
2035-07-24 06:00:00,6,24.38,98.30,163.20,fundamental
2035-07-24 07:00:00,7,13.54,71.81,134.03,fundamental
2035-07-24 08:00:00,8,3.98,39.86,68.05,fundamental
2035-07-24 09:00:00,9,-0.92,5.07,17.21,fundamental
2035-07-24 10:00:00,10,-0.82,0.00,2.46,fundamental
2035-07-24 11:00:00,11,-3.05,0.00,1.38,fundamental
2035-07-24 12:00:00,12,-2.10,-0.01,0.93,fundamental
2035-07-24 13:00:00,13,-2.10,-0.00,1.01,fundamental
2035-07-24 14:00:00,14,-1.57,0.00,1.18,fundamental
2035-07-24 15:00:00,15,-1.54,0.00,1.49,fundamental
2035-07-24 16:00:00,16,-0.99,0.00,2.38,fundamental
2035-07-24 17:00:00,17,-0.80,2.49,18.07,fundamental
2035-07-24 18:00:00,18,4.31,41.09,82.08,fundamental
2035-07-24 19:00:00,19,15.59,78.16,157.74,fundamental
2035-07-24 20:00:00,20,27.51,105.52,202.16,fundamental
2035-07-24 21:00:00,21,25.52,111.93,199.46,fundamental
2035-07-24 22:00:00,22,32.48,109.60,188.87,fundamental
2035-07-24 23:00:00,23,21.16,104.67,190.21,fundamental
2035-07-25 00:00:00,0,18.05,95.44,186.84,fundamental
2035-07-25 01:00:00,1,11.31,88.91,192.77,fundamental
2035-07-25 02:00:00,2,11.06,86.34,177.85,fundamental
2035-07-25 03:00:00,3,18.28,85.58,204.10,fundamental
2035-07-25 04:00:00,4,20.54,90.15,211.66,fundamental
2035-07-25 05:00:00,5,21.15,88.02,166.90,fundamental
2035-07-25 06:00:00,6,22.34,84.67,174.11,fundamental
2035-07-25 07:00:00,7,10.91,65.01,121.76,fundamental
2035-07-25 08:00:00,8,0.00,27.71,66.13,fundamental
2035-07-25 09:00:00,9,-0.81,1.04,11.12,fundamental
2035-07-25 10:00:00,10,-1.25,0.00,1.84,fundamental
2035-07-25 11:00:00,11,-1.11,0.00,1.24,fundamental
2035-07-25 12:00:00,12,-1.93,-0.01,0.91,fundamental
2035-07-25 13:00:00,13,-2.08,0.00,0.99,fundamental
2035-07-25 14:00:00,14,-1.21,0.00,0.95,fundamental
2035-07-25 15:00:00,15,-2.10,0.00,1.43,fundamental
2035-07-25 16:00:00,16,-1.50,0.00,3.54,fundamental
2035-07-25 17:00:00,17,-0.60,4.44,33.02,fundamental
2035-07-25 18:00:00,18,5.91,42.91,91.38,fundamental
2035-07-25 19:00:00,19,31.72,84.22,169.46,fundamental
2035-07-25 20:00:00,20,41.36,116.38,224.20,fundamental
2035-07-25 21:00:00,21,40.75,127.02,212.13,fundamental
2035-07-25 22:00:00,22,50.73,126.23,201.57,fundamental
2035-07-25 23:00:00,23,48.68,119.28,198.00,fundamental
2035-07-26 00:00:00,0,34.68,113.40,202.63,fundamental
2035-07-26 01:00:00,1,22.69,107.04,180.73,fundamental
2035-07-26 02:00:00,2,16.17,95.72,162.70,fundamental
2035-07-26 03:00:00,3,15.73,93.47,170.93,fundamental
2035-07-26 04:00:00,4,18.04,97.27,170.31,fundamental
2035-07-26 05:00:00,5,23.53,101.47,163.64,fundamental
2035-07-26 06:00:00,6,24.11,98.07,161.27,fundamental
2035-07-26 07:00:00,7,10.77,71.83,116.36,fundamental
2035-07-26 08:00:00,8,4.34,37.73,64.16,fundamental
2035-07-26 09:00:00,9,-0.25,2.89,17.17,fundamental
2035-07-26 10:00:00,10,-2.01,0.00,2.54,fundamental
2035-07-26 11:00:00,11,-1.87,0.00,1.56,fundamental
2035-07-26 12:00:00,12,-1.80,0.00,1.16,fundamental
2035-07-26 13:00:00,13,-1.87,0.00,1.09,fundamental
2035-07-26 14:00:00,14,-1.54,0.00,1.07,fundamental
2035-07-26 15:00:00,15,-2.10,0.00,1.75,fundamental
2035-07-26 16:00:00,16,-1.82,0.00,5.91,fundamental
2035-07-26 17:00:00,17,-0.01,21.73,49.49,fundamental
2035-07-26 18:00:00,18,18.34,63.44,109.87,fundamental
2035-07-26 19:00:00,19,32.86,111.47,176.30,fundamental
2035-07-26 20:00:00,20,42.98,127.05,200.43,fundamental
2035-07-26 21:00:00,21,54.00,134.32,211.23,fundamental
2035-07-26 22:00:00,22,47.26,135.87,201.10,fundamental
2035-07-26 23:00:00,23,35.12,128.00,201.60,fundamental
